FileName,VoiceVote,VoiceLevel,FaceVote,FaceLevel,MultiModalVote,MultiModalLevel,is_correct,filecode
1079_ITH_ANG_XX,D,77.6,D,50.75,A,56.8,0.0,A
1079_ITH_FEA_XX,F,67.38,F,74.25,F,76.11,1.0,F
1079_ITH_DIS_XX,D,70.14,S,60.71,D,57,1.0,D
1079_DFA_NEU_XX,N,54,N,68.3,N,77.56,1.0,N
1079_DFA_HAP_XX,H,76.43,H,78.67,H,73.89,1.0,H
1079_DFA_SAD_XX,N,56.17,N,75.62,N,65.44,0.0,S
1079_DFA_ANG_XX,A,65,A,50.33,A,58.25,1.0,A
1079_DFA_FEA_XX,F,71.83,F,75.17,F,58.17,1.0,F
1079_DFA_DIS_XX,N,59.33,S,72.33,D,63,0.0,D
1079_ITS_NEU_XX,N,49.12,N,74.71,N,77.38,1.0,N
1079_ITS_HAP_XX,H,45.67,H,65.86,H,78.2,1.0,H
1079_ITS_SAD_XX,N,56,N,63.75,N,61.8,0.0,S
1079_ITS_ANG_XX,A,59,A,66.5,A,65.86,1.0,A
1079_ITS_FEA_XX,F,62.4,F,77.7,F,79.56,1.0,F
1079_ITS_DIS_XX,D:N,35.00:63.33,F,69.86,F,52.2,0.0,D
1079_TSI_NEU_XX,N,70.29,H:N,51.6:61.2,N,57.43,1.0,N
1079_TSI_HAP_XX,H,73.17,H,82.22,H,73.88,1.0,H
1079_TSI_SAD_XX,N,78.29,S,72.17,S,55,0.0,S
1079_TSI_ANG_XX,A,65.83,A,66.2,A,77,1.0,A
1079_TSI_FEA_XX,F,77.2,F,71.14,F,75.57,1.0,F
1079_TSI_DIS_XX,D,56,F,76.14,F,58.5,1.0,D
1079_WSI_NEU_XX,N,63.33,N,79,N,75.62,1.0,N
1079_WSI_HAP_XX,D:H,34.67:63.33,H,71.89,H,87.6,0.0,H
1079_WSI_SAD_XX,S,53.75,A,55.8,A,36.5,1.0,S
1079_WSI_ANG_XX,A,73.5,D,62.67,A,56.12,1.0,A
1079_WSI_FEA_XX,A,74.38,F,62.12,A,62.5,0.0,F
1079_WSI_DIS_XX,S,68,S,63.6,S,61.67,0.0,D
1080_IEO_NEU_XX,N,65.73,N,67.5,N,77.57,1.0,N
1080_IEO_HAP_LO,N,64.2,H,72.5,H,63.14,0.0,H
1080_IEO_HAP_MD,N,64.2,H,84.4,H,85.86,0.0,H
1080_IEO_HAP_HI,H,78.17,H,81,H,71.8,1.0,H
1080_IEO_SAD_LO,N,78.43,H:N,62.67:57.00,N,67,0.0,S
1080_IEO_SAD_MD,S,63.6,N,86.5,S,41.2,1.0,S
1080_IEO_SAD_HI,A:D:N:S,33:64:64:27,F,51.8,S,51.6,0.0,S
1080_IEO_ANG_LO,F:N,32.00:88.33,H,59.7,H,69.33,0.0,A
1080_IEO_ANG_MD,D,50,H,67.89,H,47.83,0.0,A
1080_IEO_ANG_HI,A,78.83,A,62.57,A,76.78,1.0,A
1080_IEO_FEA_LO,F,59,H,53,H,51.83,1.0,F
1080_IEO_FEA_MD,N,60.86,N,78.17,N,70,0.0,F
1080_IEO_FEA_HI,F,78.67,F,45.4,F,62.62,1.0,F
1080_IEO_DIS_LO,F:N,33.33:73.67,D,63.83,D,57.4,0.0,D
1080_IEO_DIS_MD,D,48.78,D,67,D,55.86,1.0,D
1080_IEO_DIS_HI,D,74.6,D,61.14,D,70.7,1.0,D
1080_TIE_NEU_XX,N,65.43,N,64.4,N,80.5,1.0,N
1080_TIE_HAP_XX,N,67.17,H,80.89,H,59.62,0.0,H
1080_TIE_SAD_XX,S,45,S,46.2,S,63.6,1.0,S
1080_TIE_ANG_XX,A,47.25,H,57.17,A,39.17,1.0,A
1080_TIE_FEA_XX,F,39,N,78.75,S,42.75,1.0,F
1080_TIE_DIS_XX,A:N,44:63,D,57.5,D,68.22,0.0,D
1080_IOM_NEU_XX,N,46.86,N,64.5,N,82.11,1.0,N
1080_IOM_HAP_XX,N,61.8,H,58.62,H,53.56,0.0,H
1080_IOM_SAD_XX,N,69,S,50.7,S,49.5,0.0,S
1080_IOM_ANG_XX,A,50,A:D:H,67.33:71.00:42.33,A,65,1.0,A
1080_IOM_FEA_XX,F:N,85.00:49.67,N,51.25,F:N,59.50:53.25,0.0,F
1080_IOM_DIS_XX,N,57,D,55.6,D,61.2,0.0,D
1080_IWW_NEU_XX,N,51.5,N,74.62,N,73.6,1.0,N
1080_IWW_HAP_XX,N,70.8,H,64.22,H,65.5,0.0,H
1080_IWW_SAD_XX,D:S,48.33:53.00,S,54.5,F,48.4,0.0,S
1080_IWW_ANG_XX,A,57.17,H,64.5,D,72.5,1.0,A
1080_IWW_FEA_XX,F,46.29,F,64,F,68.17,1.0,F
1080_IWW_DIS_XX,D,77.2,D,75,D,77.33,1.0,D
1080_TAI_NEU_XX,N,58.38,N,67.75,N,79.11,1.0,N
1080_TAI_HAP_XX,N,65.57,H,84.89,H,72.4,0.0,H
1080_TAI_SAD_XX,F,40.25,S,58.5,S,49.29,0.0,S
1080_TAI_ANG_XX,A,85.14,D,60.67,A,64.5,1.0,A
1080_TAI_FEA_XX,F,39,D,54.5,D:F,49:58,1.0,F
1080_TAI_DIS_XX,N,71.5,D,74.33,D,66.29,0.0,D
1080_MTI_NEU_XX,N,76.22,N,77.78,N,81,1.0,N
1080_MTI_HAP_XX,N,62.8,H,55.11,H,56.78,0.0,H
1080_MTI_SAD_XX,N,76.5,N,53.5,N,65.2,0.0,S
1080_MTI_ANG_XX,A,52.33,A:D:N,54.67:69.00:76.00,D,60,1.0,A
1080_MTI_FEA_XX,N,60.8,F,31.5,N,62,0.0,F
1080_MTI_DIS_XX,D,44.2,D,70.86,D:S,69.8:57.0,1.0,D
1080_IWL_NEU_XX,N,77.29,N,81,N,78.7,1.0,N
1080_IWL_HAP_XX,N,63,H,74.5,H,70.11,0.0,H
1080_IWL_SAD_XX,N,44,S,57.29,S,62,0.0,S
1080_IWL_ANG_XX,A,80.11,A,49.17,A,62.89,1.0,A
1080_IWL_FEA_XX,N,60,F:S,21.25:62.25,S,45.6,0.0,F
1080_IWL_DIS_XX,A,12,D,81.17,D,59.75,0.0,D
1080_ITH_NEU_XX,N,73.43,N,48.29,N,86.67,1.0,N
1080_ITH_HAP_XX,N,58,H,64.33,H,73,0.0,H
1080_ITH_SAD_XX,F:S,47.25:58.75,S,62.12,S,75.8,0.0,S
1080_ITH_ANG_XX,A,67.17,H,59.57,A,51.75,1.0,A
1080_ITH_FEA_XX,F,43,D:F,41.33:57.33,F,61,1.0,F
1080_ITH_DIS_XX,D,60.6,D,77.22,D,66.88,1.0,D
1080_DFA_NEU_XX,N,76.6,N,67.71,N,71.71,1.0,N
1080_DFA_HAP_XX,H,51.91,H,74.62,H,73,1.0,H
1080_DFA_SAD_XX,D,52.2,N:S,45.25:52.50,S,49.5,0.0,S
1080_DFA_ANG_XX,A,56.88,H,59.75,A,67.5,1.0,A
1080_DFA_FEA_XX,N,70.67,N,79.2,N,53.5,0.0,F
1080_DFA_DIS_XX,N,27,D,68.44,D,72.8,0.0,D
1080_ITS_NEU_XX,N,54.88,N,75.22,N,64,1.0,N
1080_ITS_HAP_XX,N,57.5,H,79.33,H,72.57,0.0,H
1080_ITS_SAD_XX,N,80.5,S,48.5,D,46,0.0,S
1080_ITS_ANG_XX,A,79,H,57.33,A,68.33,1.0,A
1080_ITS_FEA_XX,F,65.5,F,42,F,76.86,1.0,F
1080_ITS_DIS_XX,D,46,D,67.38,D,67.3,1.0,D
1080_TSI_NEU_XX,N,84.44,N,67.57,N,78.12,1.0,N
1080_TSI_HAP_XX,N,48.67,H,78.56,H,79.2,0.0,H
1080_TSI_SAD_XX,N,78.75,S,47.86,S,58.86,0.0,S
1080_TSI_ANG_XX,A,65,H,49.71,A,75.2,1.0,A
1080_TSI_FEA_XX,F,44.14,F,43.4,F,57,1.0,F
1080_TSI_DIS_XX,D:F,61.33:39.33,D,64.43,D,59.75,0.0,D
1080_WSI_NEU_XX,D,43,N,69.11,N,68.43,0.0,N
1080_WSI_HAP_XX,D,69.8,H,68.1,H,75.43,0.0,H
1080_WSI_SAD_XX,N:S,58.00:62.75,S,42.33,S,57,0.0,S
1080_WSI_ANG_XX,A,85.9,A,64.8,A,87,1.0,A
1080_WSI_FEA_XX,D:S,60.67:44.33,N,72.2,F:N,32.00:64.67,0.0,F
1080_WSI_DIS_XX,D,73.22,D,61.09,D,52.89,1.0,D
1081_IEO_NEU_XX,N,87.1,N,72.75,N,72,1.0,N
1081_IEO_HAP_LO,N,75.83,H,69.44,H,67.12,0.0,H
1081_IEO_HAP_MD,D,52.6,H,79.89,H,68,0.0,H
1081_IEO_HAP_HI,H,78.5,H,83.7,H,91,1.0,H
1081_IEO_SAD_LO,N,81.2,N,70.33,N,73.5,0.0,S
1081_IEO_SAD_MD,N,59.4,N,57,N,70.17,0.0,S
1081_IEO_SAD_HI,N,42.86,N,71.22,N,60.89,0.0,S
1081_IEO_ANG_LO,D:N,51.00:62.25,N,73.5,N,85,0.0,A
1081_IEO_ANG_MD,A,79,A,50.17,A:D,57.25:48.00,1.0,A
1081_IEO_ANG_HI,A,73.67,A,76.56,A,84.4,1.0,A
1081_IEO_FEA_LO,N,79.83,N,72.67,N,68.2,0.0,F
1081_IEO_FEA_MD,N:S,64.5:65.5,N,64.71,F:N,51.75:77.25,0.0,F
1081_IEO_FEA_HI,F,64.89,F,71.12,F,64.22,1.0,F
1081_IEO_DIS_LO,N,48.17,D,66.83,S,57.33,0.0,D
1081_IEO_DIS_MD,D,57.5,D,58.5,D,64,1.0,D
1081_IEO_DIS_HI,D,65.75,D,62,D,38.6,1.0,D
1081_TIE_NEU_XX,N,80.5,N,80,N,74.8,1.0,N
1081_TIE_HAP_XX,H:N,42.67:54.33,H,69.56,H,70.38,0.0,H
1081_TIE_SAD_XX,N,47.2,N,71.22,N,76.44,0.0,S
1081_TIE_ANG_XX,A,51.2,A,56.75,A,51,1.0,A
1081_TIE_FEA_XX,N,48.8,N,63,F,52.83,0.0,F
1081_TIE_DIS_XX,N,62.83,A,62.2,D,71,0.0,D
1081_IOM_NEU_XX,N:S,87.00:39.75,N,73.83,N,77.44,0.0,N
1081_IOM_HAP_XX,N,52.83,H,79.89,H,65.8,0.0,H
1081_IOM_SAD_XX,S,54.5,N,72.56,N,75.8,1.0,S
1081_IOM_ANG_XX,A:N,36.5:69.5,D,50.75,A,41,0.0,A
1081_IOM_FEA_XX,N,60.43,N,74.71,N,74.86,0.0,F
1081_IOM_DIS_XX,D,39.67,D,52.5,D,62.83,1.0,D
1081_IWW_NEU_XX,N,63.29,N,78.67,N,70,1.0,N
1081_IWW_HAP_XX,N,64.4,H,72.33,H,70.12,0.0,H
1081_IWW_SAD_XX,N,76.8,N,67.4,N,63,0.0,S
1081_IWW_ANG_XX,A,46.67,A,54,A,65.57,1.0,A
1081_IWW_FEA_XX,N,63,N,85.67,F,47.33,0.0,F
1081_IWW_DIS_XX,D,74.8,D,76.67,D,54.73,1.0,D
1081_TAI_NEU_XX,N,43.12,N,70.67,N,69,1.0,N
1081_TAI_HAP_XX,F,72.5,H,77.4,H,84.8,0.0,H
1081_TAI_SAD_XX,N:S,70.00:37.25,N,65.33,N,74.4,0.0,S
1081_TAI_ANG_XX,A,57.2,A,73.5,A,64,1.0,A
1081_TAI_FEA_XX,N,62.6,F,39,F,63,0.0,F
1081_TAI_DIS_XX,N,64,D,61.25,S,39,0.0,D
1081_MTI_NEU_XX,N,55.71,N,67,N,81.75,1.0,N
1081_MTI_HAP_XX,N,56.75,H,78.78,H,82.6,0.0,H
1081_MTI_SAD_XX,N:S,69.6:42.0,N,69.6,N,73.17,0.0,S
1081_MTI_ANG_XX,A,64.25,A:D,82.4:69.0,A,61.12,1.0,A
1081_MTI_FEA_XX,N,64,F,66.6,F,31.71,0.0,F
1081_MTI_DIS_XX,N,53.67,D,56.33,D,50.29,0.0,D
1081_IWL_NEU_XX,N,75.9,N,77,N,78.38,1.0,N
1081_IWL_HAP_XX,N,74.5,H,81.3,H,74.67,0.0,H
1081_IWL_SAD_XX,N,44.2,N,73.22,N,68.7,0.0,S
1081_IWL_ANG_XX,A,60.6,A,51.8,A,59.5,1.0,A
1081_IWL_FEA_XX,N,51.17,F:N,48.2:78.8,N,62.8,0.0,F
1081_IWL_DIS_XX,N,77.83,D,58.86,D,61.22,0.0,D
1081_ITH_NEU_XX,N,63.5,N,75.71,N,68.38,1.0,N
1081_ITH_HAP_XX,H,54.67,H,86.5,H,77.44,1.0,H
1081_ITH_SAD_XX,S,60.2,N,69.88,N,78.75,1.0,S
1081_ITH_ANG_XX,A,76.4,A,68.3,A,86.1,1.0,A
1081_ITH_FEA_XX,F,52.5,F,60.5,F,51.14,1.0,F
1081_ITH_DIS_XX,S,73.6,D,65,D,47.14,0.0,D
1081_DFA_NEU_XX,N,64.67,N,77.57,N,75.38,1.0,N
1081_DFA_HAP_XX,N,63,H,74.82,H,77.12,0.0,H
1081_DFA_SAD_XX,N,61,N,65.56,N,90.11,0.0,S
1081_DFA_ANG_XX,A,67,A,72.56,A,72.71,1.0,A
1081_DFA_FEA_XX,N,71.57,N,66.2,F:N,25.00:48.75,0.0,F
1081_DFA_DIS_XX,N,78,D,74.22,D,54.5,0.0,D
1081_ITS_NEU_XX,N,71.12,N,69.43,N,66,1.0,N
1081_ITS_HAP_XX,F,43.25,H,81.44,H,81.3,0.0,H
1081_ITS_SAD_XX,N,48.83,N,68.12,N,71.89,0.0,S
1081_ITS_ANG_XX,N,50.33,A,66.44,A,69.43,0.0,A
1081_ITS_FEA_XX,F:N,45.75:49.25,F,54.33,F,56.75,0.0,F
1081_ITS_DIS_XX,D:N,57.8:69.2,D,63.83,D,58.71,0.0,D
1081_TSI_NEU_XX,N,75.25,N,63.5,N,60.71,1.0,N
1081_TSI_HAP_XX,H,76.67,H,77.2,H,89.62,1.0,H
1081_TSI_SAD_XX,N,65.2,N,66.44,N,69.5,0.0,S
1081_TSI_ANG_XX,A,59.4,A,46.56,A,64.89,1.0,A
1081_TSI_FEA_XX,F,71,F,65.56,F,66.3,1.0,F
1081_TSI_DIS_XX,F,30,D,76.88,D,70.3,0.0,D
1081_WSI_NEU_XX,N,49.12,A,36.4,N,66.67,1.0,N
1081_WSI_HAP_XX,N,67,H,88.44,H,88.2,0.0,H
1081_WSI_SAD_XX,N,75.38,N,69.12,N,77,0.0,S
1081_WSI_ANG_XX,N:S,68.33:38.00,F,54.57,N,67,0.0,A
1081_WSI_FEA_XX,N,56.5,F,65,F,71.5,0.0,F
1081_WSI_DIS_XX,D,33.75,D,56.57,D,61.88,1.0,D
1082_IEO_NEU_XX,N,70.73,N,79.22,N,81,1.0,N
1082_IEO_HAP_LO,H,64.6,H,80.5,H,69,1.0,H
1082_IEO_HAP_MD,N,84.67,H,81.22,H,67.2,0.0,H
1082_IEO_HAP_HI,H,65.2,H,80.12,H,78.3,1.0,H
1082_IEO_SAD_LO,N,60.62,S,51.33,S,70.17,0.0,S
1082_IEO_SAD_MD,S,59.56,S,71,S,71.44,1.0,S
1082_IEO_SAD_HI,S,32.83,S,68.5,N:S,73.8:65.0,1.0,S
1082_IEO_ANG_LO,N,81.6,D:N,48.25:63.50,D,51,0.0,A
1082_IEO_ANG_MD,N,80,D,43.2,N,68.17,0.0,A
1082_IEO_ANG_HI,A,76.88,A,77.56,A,85.7,1.0,A
1082_IEO_FEA_LO,N,57.38,D,60.88,D,56.75,0.0,F
1082_IEO_FEA_MD,N,60,S,72.2,N:S,67.00:69.67,0.0,F
1082_IEO_FEA_HI,S,67.75,N,53.8,F,62.57,0.0,F
1082_IEO_DIS_LO,N,74.4,D,80.33,D,60,0.0,D
1082_IEO_DIS_MD,D,63.38,D,80.62,D,61.8,1.0,D
1082_IEO_DIS_HI,D,27.6,D,60.4,D,69.57,1.0,D
1082_TIE_NEU_XX,N,72.14,N,60.88,N,68.83,1.0,N
1082_TIE_HAP_XX,A:N,37.33:47.67,H,86.36,H,70.09,0.0,H
1082_TIE_SAD_XX,S,60.25,S,61.25,S,47.4,1.0,S
1082_TIE_ANG_XX,A,64.2,A,78,A,74.71,1.0,A
1082_TIE_FEA_XX,A,71.33,D,67,A:D:S,60.00:44.67:39.00,0.0,F
1082_TIE_DIS_XX,A:D:F:N,59.5:77.0:50.5:52.0,D,75.25,D,76.33,0.0,D
1082_IOM_NEU_XX,N,79.33,N,73.5,N,78,1.0,N
1082_IOM_HAP_XX,H,30.6,H,77.3,H,83.8,1.0,H
1082_IOM_SAD_XX,S,59.6,S,65.5,S,73.6,1.0,S
1082_IOM_ANG_XX,N,65.6,A,78.67,A,69.12,0.0,A
1082_IOM_FEA_XX,N,58.38,D,64.56,D,51.5,0.0,F
1082_IOM_DIS_XX,N,81.8,D,82,D,66.2,0.0,D
1082_IWW_NEU_XX,N,64.5,N,71.33,N,79.11,1.0,N
1082_IWW_HAP_XX,H,26.67,H,78.45,H,82,1.0,H
1082_IWW_SAD_XX,F:N,29.00:49.33,S,62.86,F,56.8,0.0,S
1082_IWW_ANG_XX,A:F,66.67:35.00,A,64,A,58.2,0.0,A
1082_IWW_FEA_XX,F,58.25,D,52.25,F,50.33,1.0,F
1082_IWW_DIS_XX,N,57.6,D,72.89,D,71.25,0.0,D
1082_TAI_NEU_XX,N,83.12,N,80.75,N,92.4,1.0,N
1082_TAI_HAP_XX,N,74.5,H,72.4,H,77.14,0.0,H
1082_TAI_SAD_XX,N,73.5,S,62.67,D,60.5,0.0,S
1082_TAI_ANG_XX,F,53.5,A,73.88,A,72,0.0,A
1082_TAI_FEA_XX,N,78,F,59.6,D,54.57,0.0,F
1082_TAI_DIS_XX,N,69.83,D,70.12,D,73.5,0.0,D
1082_MTI_NEU_XX,N,58.43,N,51.89,N,62.4,1.0,N
1082_MTI_HAP_XX,N,75.43,H,71.11,H,80.25,0.0,H
1082_MTI_SAD_XX,N,61.75,D:S,62.4:54.8,D,70.83,0.0,S
1082_MTI_ANG_XX,D,49.25,A,53.12,A,77.67,0.0,A
1082_MTI_FEA_XX,N,53.5,S,67.29,F,37,0.0,F
1082_MTI_DIS_XX,N,78.22,D,83,D,66.2,0.0,D
1082_IWL_NEU_XX,N,66.62,N,76.17,N,70.86,1.0,N
1082_IWL_HAP_XX,H,67,H,76.4,H,68.14,1.0,H
1082_IWL_SAD_XX,N,55.44,S,67.12,D,63.2,0.0,S
1082_IWL_ANG_XX,N,86.75,A,70.43,A,66.8,0.0,A
1082_IWL_FEA_XX,N,79.25,F,57.33,F,38.67,0.0,F
1082_IWL_DIS_XX,N,87.8,D,75.67,D,78.78,0.0,D
1082_ITH_NEU_XX,N,77.75,N,62.2,N,64.86,1.0,N
1082_ITH_HAP_XX,H,68.4,H,86.9,H,76.56,1.0,H
1082_ITH_SAD_XX,N,61.57,S,64.83,F,48.8,0.0,S
1082_ITH_ANG_XX,N,57.67,A,56.57,D,67,0.0,A
1082_ITH_FEA_XX,N,89.4,F,71.83,F,51.8,0.0,F
1082_ITH_DIS_XX,D:F,59.33:59.67,D:S,92.67:62.33,D,63.75,0.0,D
1082_DFA_NEU_XX,N,65.43,H,51.8,H,31.8,1.0,N
1082_DFA_HAP_XX,N,65.83,H,90.43,H,81.11,0.0,H
1082_DFA_SAD_XX,N,50.38,S,45.2,S,34.75,0.0,S
1082_DFA_ANG_XX,A,52,A,68.44,A,54.9,1.0,A
1082_DFA_FEA_XX,A,40.75,D:F,37.67:52.67,F,59,0.0,F
1082_DFA_DIS_XX,A,54.2,D,79.62,D,59.88,0.0,D
1082_ITS_NEU_XX,N,62.89,N,76.4,N,79,1.0,N
1082_ITS_HAP_XX,H,56.86,H,81.1,H,70.78,1.0,H
1082_ITS_SAD_XX,N,63.25,S,80.4,F,50,0.0,S
1082_ITS_ANG_XX,N,69.57,A,49.3,N,70.5,0.0,A
1082_ITS_FEA_XX,N,51.43,D:F,63.50:50.25,S,49.75,0.0,F
1082_ITS_DIS_XX,N,37.4,D,74.83,D,73.88,0.0,D
1082_TSI_NEU_XX,N,75,H,46.14,N,77.14,1.0,N
1082_TSI_HAP_XX,N,78.33,H,73.78,H,62.71,0.0,H
1082_TSI_SAD_XX,N,73.43,S,57.38,D,50,0.0,S
1082_TSI_ANG_XX,F,50,A,53.11,A,65.86,0.0,A
1082_TSI_FEA_XX,N,73.6,F,65.44,F,54.5,0.0,F
1082_TSI_DIS_XX,N,69.57,D,83.5,D,69.75,0.0,D
1082_WSI_NEU_XX,N,61.33,N,60.6,N,71.62,1.0,N
1082_WSI_HAP_XX,H,62,H,72.57,H,76.38,1.0,H
1082_WSI_SAD_XX,N,57.43,S,75.6,S,40,0.0,S
1082_WSI_ANG_XX,A,66.29,A,60.62,A,61.22,1.0,A
1082_WSI_FEA_XX,N,70.6,F,75.5,F,63.5,0.0,F
1082_WSI_DIS_XX,A:D,53.25:53.00,S,67.71,D,75.71,0.0,D
1083_IEO_NEU_XX,N,81.71,N,75.25,N,81.86,1.0,N
1083_IEO_HAP_LO,H,41.75,H,61.67,H,64.4,1.0,H
1083_IEO_HAP_MD,H,57,H,73.12,H,73.89,1.0,H
1083_IEO_HAP_HI,A,77,H,77.12,H,78.29,0.0,H
1083_IEO_SAD_LO,N,57.2,S,67.43,N,78.5,0.0,S
1083_IEO_SAD_MD,N,62.57,S,65,S,89.17,0.0,S
1083_IEO_SAD_HI,F,62.75,S,51.4,S,48.83,0.0,S
1083_IEO_ANG_LO,A,60.2,A,77.33,A,68.38,1.0,A
1083_IEO_ANG_MD,A,40,D,78.17,A,57.8,1.0,A
1083_IEO_ANG_HI,A,64.6,A,86.88,A,88.12,1.0,A
1083_IEO_FEA_LO,N,78.75,S,80.62,S,74.88,0.0,F
1083_IEO_FEA_MD,N,58.29,S,71.33,S,61.5,0.0,F
1083_IEO_FEA_HI,F,71,F,84.5,F,77.12,1.0,F
1083_IEO_DIS_LO,N,62.5,S,81.2,S,71.2,0.0,D
1083_IEO_DIS_MD,N,65.2,S,72.43,D,42.2,0.0,D
1083_IEO_DIS_HI,D,74.75,S,63.22,D,53,1.0,D
1083_TIE_NEU_XX,N,61.25,A,59.62,A,30,1.0,N
1083_TIE_HAP_XX,N,65.75,H,77.86,H,64,0.0,H
1083_TIE_SAD_XX,N:S,42.6:61.4,S,57.4,S,70.25,0.0,S
1083_TIE_ANG_XX,N,62,A,78.1,A,76.89,0.0,A
1083_TIE_FEA_XX,N,63,S,75.17,S,48,0.0,F
1083_TIE_DIS_XX,D:N:S,52.0:39.5:54.0,D,62.5,D,72.75,0.0,D
1083_IOM_NEU_XX,N,87.14,N,71.4,N,64.57,1.0,N
1083_IOM_HAP_XX,N,67.29,H,68.8,H,60.57,0.0,H
1083_IOM_SAD_XX,S,60.67,S,46,S,70.5,1.0,S
1083_IOM_ANG_XX,A,47.6,A,53.6,A,64.71,1.0,A
1083_IOM_FEA_XX,S,56.4,S,56.86,S,51,0.0,F
1083_IOM_DIS_XX,N,56.67,S,41.2,F:N,49.00:70.33,0.0,D
1083_IWW_NEU_XX,N,68.14,S,56,N,78.38,1.0,N
1083_IWW_HAP_XX,N,54,H,58.3,H,67,0.0,H
1083_IWW_SAD_XX,N,67.4,S,57.12,F,66.2,0.0,S
1083_IWW_ANG_XX,D,57.5,A,88.2,A,81.12,0.0,A
1083_IWW_FEA_XX,F,65.33,F,57.29,F,61.33,1.0,F
1083_IWW_DIS_XX,N,59.33,S,77.8,D,71.8,0.0,D
1083_TAI_NEU_XX,N,67,N,68.5,N,76.17,1.0,N
1083_TAI_HAP_XX,N,57.38,H,76.4,H,68.5,0.0,H
1083_TAI_SAD_XX,N,74.67,S,55.4,S,78.12,0.0,S
1083_TAI_ANG_XX,N,59,D,68,A:D,58.0:63.4,0.0,A
1083_TAI_FEA_XX,N,75.4,S,65.75,F:S,51.5:63.5,0.0,F
1083_TAI_DIS_XX,N,73.5,S,60.5,D,87.62,0.0,D
1083_MTI_NEU_XX,N,78.44,N,59.6,N,86.29,1.0,N
1083_MTI_HAP_XX,N,70.67,N,61.4,H,40.4,0.0,H
1083_MTI_SAD_XX,N:S,58.4:60.4,S,71.5,N:S,74.2:70.0,0.0,S
1083_MTI_ANG_XX,N,76,A,80.6,A,61.25,0.0,A
1083_MTI_FEA_XX,N,54.67,S,74.12,S,54.33,0.0,F
1083_MTI_DIS_XX,N,58,S,73.12,D,81.6,0.0,D
1083_IWL_NEU_XX,N,92,N:S,68.50:67.25,N,65.8,1.0,N
1083_IWL_HAP_XX,N,74,H,67.89,H,67.09,0.0,H
1083_IWL_SAD_XX,N:S,59.8:56.4,S,74,S,64.57,0.0,S
1083_IWL_ANG_XX,A,65,A,68,A,66.83,1.0,A
1083_IWL_FEA_XX,N,69.25,N,84.25,N:S,62.50:81.75,0.0,F
1083_IWL_DIS_XX,N,56.33,D,77.29,D,75,0.0,D
1083_ITH_NEU_XX,N,65.6,N,78.4,N,61,1.0,N
1083_ITH_HAP_XX,N,55,H,58.22,H,56.75,0.0,H
1083_ITH_SAD_XX,N,47.4,S,60.8,F,53.75,0.0,S
1083_ITH_ANG_XX,A,66.2,D,75.83,A,85.12,1.0,A
1083_ITH_FEA_XX,N,55.4,S,61.44,S,79.6,0.0,F
1083_ITH_DIS_XX,D:F:S,66.0:68.5:75.5,D,80,D,83.44,0.0,D
1083_DFA_NEU_XX,N,57.75,N,69,N,64.14,1.0,N
1083_DFA_HAP_XX,N,59,H,61.33,H,72.75,0.0,H
1083_DFA_SAD_XX,S,46.33,S,74.8,S,62.4,1.0,S
1083_DFA_ANG_XX,A,74.56,A,73.56,A,77.1,1.0,A
1083_DFA_FEA_XX,N:S,44.67:51.67,S,61.6,S,72.83,0.0,F
1083_DFA_DIS_XX,N,73.67,S,80.38,D,73.75,0.0,D
1083_ITS_NEU_XX,N,67.78,N,79.86,N,79.5,1.0,N
1083_ITS_HAP_XX,N,55.44,H,63.25,H,62,0.0,H
1083_ITS_SAD_XX,N,50,S,60.33,F,55.8,0.0,S
1083_ITS_ANG_XX,D,47,A,41.71,A,52.29,0.0,A
1083_ITS_FEA_XX,N,56.75,F,56.67,F,63,0.0,F
1083_ITS_DIS_XX,F,64,S,70.25,D,75.2,0.0,D
1083_TSI_NEU_XX,N,74,S,64,N,77.78,1.0,N
1083_TSI_HAP_XX,N,70.33,H,73.67,H,83.12,0.0,H
1083_TSI_SAD_XX,N,54.67,S,53.62,S,56.67,0.0,S
1083_TSI_ANG_XX,N,58.75,A,58.17,A,61.4,0.0,A
1083_TSI_FEA_XX,N,55,S,76.5,F,74.83,0.0,F
1083_TSI_DIS_XX,D,68.5,D,69,D,71.14,1.0,D
1083_WSI_NEU_XX,N,72.2,N,71.33,A:N,54.00:70.25,1.0,N
1083_WSI_HAP_XX,N,61.17,H,75.6,H,67,0.0,H
1083_WSI_SAD_XX,N,42.5,S,79.33,S,66.17,0.0,S
1083_WSI_ANG_XX,A,69.12,A,63.78,A,77.86,1.0,A
1083_WSI_FEA_XX,N,68.8,S,75,F:S,77.2:60.2,0.0,F
1083_WSI_DIS_XX,D,64.6,S,80.44,D,54,1.0,D
1084_IEO_NEU_XX,N,62.25,N,64,N,83.22,1.0,N
1084_IEO_HAP_LO,N,76.6,H,76.3,H,72,0.0,H
1084_IEO_HAP_MD,N,62.8,H,76.7,H,56.88,0.0,H
1084_IEO_HAP_HI,H:N,57.00:60.33,H,83.33,H,80.4,0.0,H
1084_IEO_SAD_LO,N,65.83,S,58,N:S,90.75:57.50,0.0,S
1084_IEO_SAD_MD,N:S,39.6:47.4,S,72,N,62,0.0,S
1084_IEO_SAD_HI,N,43.17,F,66.8,F:S,78.75:70.50,0.0,S
1084_IEO_ANG_LO,D,53,N:S,55.00:66.33,D,58.86,0.0,A
